"GRID_G0","woodland","maskWdl","cropland","maskCrp","one","maskOne"
"192118",0.706970491330366,1,0.219931411139892,0,0.0710341362461485,0
"192119",0.912244381554626,1,0.0683640404514494,0,0.0190101017313915,0
"192120",0.646674998952669,1,0.288242839433224,0,0.0601391052463523,0
"192121",0.465153075350108,1,0.46988266221711,0,0.0552859617992424,0
"192122",0.361853412475843,0,0.602486039352667,1,0.0271634505907777,0
"192123",0.4214118532264,1,0.530016131462775,0,0.0354031937315923,0
"192124",0.352902996197624,0,0.605071064568423,1,0.0304752744746842,0
"192125",0.419560919072819,1,0.527795116982525,0,0.0349215105431461,0
"192126",0.36398608487456,0,0.573191749897534,1,0.036667382966427,0
"192127",0.379738059417283,0,0.591123084851654,1,0.0127751598170023,0
"192128",0.271874858249908,0,0.68762106625924,1,0.0240899453320192,0
"192129",0.541087660587922,1,0.416995184933828,0,0.0301552525409582,0
"192130",0.740648790043205,1,0.240496290870928,0,0.0150812130510858,0
"192131",0.556493120337563,1,0.418375915553426,0,0.018346829019993,0
"192132",0.297315526280587,0,0.631782642192507,1,0.042205384540969,0
"192133",0.497602496378241,1,0.4509764180939,0,0.0412687769526634,0
"192134",0.551687332313094,1,0.369197678417912,0,0.0692439143419342,0
"192135",0.326530202374065,0,0.554054283452482,1,0.100908331830379,0
"192136",0.31078075572457,0,0.436205675942825,0,0.224582869183047,0
"192137",0.119756674208987,0,0.71732557635611,1,0.130942393084593,0
"192138",0.108915693248862,0,0.743378533518691,1,0.117734472839562,0
"192139",0.132409791092813,0,0.795043724296644,1,0.0463966247900177,0
"192140",0.177844767265761,0,0.784556413833334,1,0.0178556785452192,0
"192141",0.232392207026149,0,0.735048274268916,1,0.0132915764223226,0
"192142",0.254491605139141,0,0.722933452349443,1,0.0128257463937161,0
"192143",0.248651422622249,0,0.716447578187418,1,0.0127053105581878,0
"192144",0.269790864128982,0,0.684431406963072,1,0.0152845031609741,0
"192145",0.196392918248933,0,0.775189696591282,1,0.0193104840812458,0
"192146",0.225062223113342,0,0.686160163215838,1,0.0312717478446198,0
"192147",0.171315914917704,0,0.805347127837633,1,0.00933822708257267,0
"192148",0.238119694669559,0,0.734506073646394,1,0.0117489590229276,0
"192149",0.415606973013677,1,0.524586958047109,0,0.0376134949185108,0
"192150",0.259857859848296,0,0.60134807999219,1,0.0745265083213953,0
"192151",0.230798388094912,0,0.542623068962043,0,0.116537313909543,0
"192152",0.204584899107242,0,0.546616418034877,1,0.153720437629904,0
"192153",0.180903942924524,0,0.515736253156697,0,0.156635806324468,0
"192154",0.194702650335718,0,0.760959262066647,1,0.0256038246990513,0
"192155",0.0890308555908812,0,0.668167713785757,1,0.0975064100773656,0
"191999",0.534901916751459,1,0.240723992105151,0,0.211743162050298,0
"192000",0.67646287098056,1,0.113172675812092,0,0.205081018954045,0
"192001",0.460133345074309,1,0.407358722794373,0,0.127953655554046,0
"192002",0.726456774783843,1,0.0945289604804191,0,0.176042727217653,0
"192003",0.749669619659482,1,0.022709711279438,0,0.225767901450613,0
"192004",0.754722469147412,1,0.0876399587689167,0,0.147795981842067,0
"192005",0.464474620536714,1,0.200892216335576,0,0.327210757406094,0
"192006",0.0309303331897854,0,0.713086925722227,1,0.147030100884332,0
"192007",0.0377986866941128,0,0.852963222316734,1,0.0857137451951464,0
"192008",0.0297294682617968,0,0.875967650498132,1,0.0780113053995898,0
"192009",0.0430038174883843,0,0.892413492683441,1,0.0406086134815784,0
"192010",0.148179485695726,0,0.723849800825655,1,0.107628831504121,0
"192011",0.341743169502942,0,0.420442141488775,0,0.233815796498124,0
"192012",0.0765617607048562,0,0.742690915864813,1,0.166874922093478,0
"192013",0.126864902915165,0,0.648703984749035,1,0.135784876590992,0
"192014",0.826761180616639,1,0.0701349444623441,0,0.103099890433773,0
"191349",0.841579299269005,1,0.023071988213204,0,0.129428100223308,0
"191350",0.650120374052845,1,0.178298091541306,0,0.164509075184433,0
"191351",0.734171731541029,1,0.155410534234748,0,0.0985588155278792,0
"191352",0.228476202933214,0,0.574818713994283,1,0.180640555522632,0
"191353",0.296399571442234,0,0.539538216870002,0,0.151070756505886,0
"191354",0.204379019343611,0,0.601441488063151,1,0.173606119198071,0
"191355",0.285526708612658,0,0.421809694079534,0,0.285785763986776,0
"191356",0.0371348339241936,0,0.835821370898896,1,0.0977834016367091,0
"191357",0.0227172175350694,0,0.866980284150102,1,0.0939736326397165,0
"191358",0.0590579141461929,0,0.804963912116086,1,0.0461548396984446,0
"191359",0.0480343645228549,0,0.815136096801626,1,0.0390018900415843,0
"191360",0.0759872182349178,0,0.711667945179996,1,0.0871378568027989,0
"191361",0.339089037482894,0,0.412671794522159,0,0.243195410914645,0
"191362",0.110419848438423,0,0.607441650307064,1,0.172463750214664,0
"191363",0.0373823828272418,0,0.834351621353821,1,0.0630079746950122,0
"191364",0.30243544783538,0,0.530108339126182,0,0.152274992074254,0
"191365",0.72203692261521,1,0.193259859777944,0,0.0843207047098853,0
"191366",0.694822430936178,1,0.199666120094962,0,0.101707282014563,0
"191367",0.701318845318744,1,0.202372543052402,0,0.0944636229621647,0
"191368",0.923666062061772,1,0.044604253941706,0,0.0315384289883303,0
"191369",0.984064730497846,1,0.00466017859283079,0,0.0112551686348811,0
"191370",0.883366064113948,1,0.0541063258400097,0,0.0624279887361293,0
"191371",0.628975080492303,1,0.256785403975339,0,0.113566260854832,0
"191372",0.75947950541899,1,0.132427891034655,0,0.106343307615146,0
"191373",0.607354484221185,1,0.291817909777695,0,0.0935001929651711,0
"191374",0.71069692375134,1,0.175093830750701,0,0.110889851851317,0
"191375",0.730582064325672,1,0.197138061299045,0,0.0711403134618893,0
"191376",0.365602683890631,0,0.520023513101895,0,0.106966169428714,0
"191377",0.284778534723912,0,0.6294238352334,1,0.0663207099419855,0
"191378",0.305480291864984,0,0.634866971206914,1,0.0530561926627211,0
"191379",0.355908156319894,0,0.532160458981323,0,0.089972085662143,0
"191380",0.671556959616857,1,0.180739002973083,0,0.138555405748814,0
"191381",0.838665757457241,1,0.0440425047569356,0,0.115634621757878,0
"191382",0.884468516414414,1,0.0156767659606208,0,0.0896726393068395,0
"191383",0.683258203685574,1,0.0611581437729779,0,0.245708563321526,0
"191384",0.574949594738771,1,0.149031786468286,0,0.272582739427207,0
"191385",0.619103049332767,1,0.13754923313553,0,0.242171511795699,0
"191386",0.769139740929207,1,0.0889179490067831,0,0.141555349120639,0
"191387",0.707022227609949,1,0.109610678682926,0,0.175650309716489,0
"191388",0.91435423791714,1,0.0199376081133837,0,0.0655129153532221,0
"191389",0.46595274586996,1,0.202100941564773,0,0.330916734362663,0
"191390",0.475564435524471,1,0.271663105777314,0,0.252071189024368,0
"191391",0.862930192559732,1,0.023237403900331,0,0.113832403539937,0
"191392",0.386913200729435,0,0.395939582959649,0,0.217087449499998,0
"191393",0.375033953754832,0,0.45159963354153,0,0.170824052773176,0
"191394",0.202654853691627,0,0.644062351049798,1,0.152029921635222,0
"191395",0.427021484088343,1,0.412039811992606,0,0.15870442261072,0
"191396",0.315558705022249,0,0.50028372257681,0,0.175418058688674,0
"191397",0.383632793909135,0,0.287993251428309,0,0.327881046515249,0
"191398",0.168087239690001,0,0.712189764479039,1,0.0977397484933091,0
"191399",0.266159395088046,0,0.619338943993193,1,0.108267211456069,0
"191400",0.395875218746234,0,0.497557212932845,0,0.103253199386882,0
"191401",0.399930179168338,1,0.493246689710346,0,0.103597264619741,0
"191402",0.361736637563504,0,0.525880789359963,0,0.10901426723431,0
"191403",0.180544204199456,0,0.6909017942297,1,0.121730530529446,0
"191404",0.201625611398259,0,0.639378958416722,1,0.145212352977448,0
"191405",0.267099753905115,0,0.579726724893601,1,0.149898296503438,0
"191406",0.137168071088598,0,0.726910489289871,1,0.125804766931842,0
"191407",0.148283435699068,0,0.690707835439568,1,0.158358482183493,0
"191408",0.523689177483734,1,0.336262465658797,0,0.139547514732025,0
"191409",0.449775449959234,1,0.407938467760372,0,0.141232993640281,0
"191410",0.815694956575328,1,0.125835916892655,0,0.0583575599774526,0
"191411",0.346547122253133,0,0.490596830327018,0,0.161831928429369,0
"191412",0.72824569687758,1,0.14123551701719,0,0.130490894657628,0
"191413",0.894394558182006,1,0.0656168789499674,0,0.0394904993588727,0
"191414",0.935327544321164,1,0.0392556901021438,0,0.0251418356512496,0
"191415",0.736942554396615,1,0.124390885402484,0,0.136499387061398,0
"191416",0.632640373570083,1,0.216021802638373,0,0.148149818669284,0
"191417",0.533334172729779,1,0.290593471084134,0,0.169102032011446,0
"191418",0.147363931882376,0,0.640400054935945,1,0.204607281644071,0
"191419",0.128949631894261,0,0.706302843826816,1,0.154982995553315,0
"191420",0.395240974492689,0,0.444636135192575,0,0.150169269370347,0
"191421",0.152664274688624,0,0.700163826318252,1,0.136899105406077,0
"191422",0.156994450300755,0,0.673485737486727,1,0.159163072701819,0
"191423",0.792853547994226,1,0.101202435112497,0,0.10511125868773,0
"191424",0.595140594923044,1,0.216651800038721,0,0.185908580338701,0
"191425",0.27771694737639,0,0.557355232277833,1,0.157135645154221,0
"191426",0.158246737864821,0,0.677020777831709,1,0.157714623610148,0
"191427",0.544471941687122,1,0.333083045235459,0,0.118300164240084,0
"191428",0.97047419241034,1,0.0137951390552137,0,0.0140213225806521,0
"191429",0.845565018193476,1,0.106206341962761,0,0.0454833118123257,0
"191430",0.426729668697513,1,0.441366161204782,0,0.0803508809975016,0
"191431",0.784537442068548,1,0.148599036960666,0,0.0645281587885422,0
"191432",0.356509979722991,0,0.555065686113177,1,0.0835114727069229,0
"191433",0.210127964166877,0,0.736469592301955,1,0.039784548264885,0
"191434",0.13999941133659,0,0.785112988450925,1,0.0606413002144302,0
"191435",0.268669679683778,0,0.604761686943198,1,0.117358727169478,0
"191436",0.319485576865666,0,0.606489117994073,1,0.0672408182516544,0
"191437",0.444499345209552,1,0.51325813030992,0,0.0363262763309138,0
"191438",0.455022103609432,1,0.455667587201975,0,0.0767956972031845,0
"191439",0.880435653998183,1,0.0903736920729633,0,0.028106874080879,0
"191440",0.837387665891374,1,0.108005652641672,0,0.0535707248181859,0
"191441",0.824481792488131,1,0.0799353316560018,0,0.0955696867931291,0
"191442",0.72332036001829,1,0.155848197857003,0,0.120549807275864,0
"191443",0.831062579101857,1,0.0083394335697404,0,0.160597987328402,0
"191444",0.830463801665366,1,0.0389951891639663,0,0.13048522627991,0
"191445",0.773066422890542,1,0.131290745926929,0,0.0903275263159604,0
"191446",0.859946751627289,1,0.0726829206659556,0,0.066520178795323,0
"191447",0.90671253601473,1,0.0448863765406495,0,0.0484010874446207,0
"191448",0.854230607077591,1,0.0441502643158114,0,0.101619128606598,0
"191449",0.793847804033728,1,0.0645509610963376,0,0.14159725039028,0
"191450",0.704729019798315,1,0.0738011099870545,0,0.221314476808331,0
"191451",0.700557151344108,1,0.122916758808016,0,0.174350557888475,0
"191452",0.687008983884245,1,0.129701063843603,0,0.182054647118566,0
"191453",0.631301032052733,1,0.207629550748636,0,0.157939121783249,0
"191454",0.758846433090056,1,0.107813968627587,0,0.131535639614206,0
"191455",0.837778218634925,1,0.0282702634234792,0,0.133935580145538,0
"191456",0.7277708254333,1,0.0965770542462052,0,0.175145294013536,0
"191457",0.622253938768737,1,0.242100846664443,0,0.134673795717549,0
"191458",0.61853513539359,1,0.182641091436495,0,0.198409384313788,0
"191459",0.877473043406463,1,0.0275514580956014,0,0.0949316646946768,0
"191460",0.984664675945969,1,0.0010566204043543,0,0.0142787036496771,0
"191461",0.841604984403418,1,0.140617072063037,0,0.0172161271117225,0
"191462",0.925642531257527,1,0.0468048903464992,0,0.0273931991936499,0
"191463",0.642582348439219,1,0.304358209826426,0,0.0445413154508457,0
"191464",0.738019656883117,1,0.19245727773645,0,0.0672200535749078,0
"191465",0.71027338289426,1,0.207309300422316,0,0.0797967800509652,0
"191466",0.398150261604317,1,0.544076799051994,0,0.0443086821532347,0
"191467",0.727611002518884,1,0.208018707278397,0,0.0540273823283047,0
"191468",0.818779998199012,1,0.0891381317701398,0,0.0911495003056101,0
"191469",0.820263891356429,1,0.125158915520338,0,0.0499432715157433,0
"191470",0.288455939344408,0,0.60590654638684,1,0.0947782815872372,0
"191471",0.333480460347178,0,0.604246760989327,1,0.0560789804107902,0
"191472",0.318708776046253,0,0.617215581595524,1,0.052255349966556,0
"191473",0.377733366392113,0,0.563107473164847,1,0.0461688480662954,0
"191474",0.444010461341227,1,0.474475086929783,0,0.0541142606366872,0
"191475",0.198955099629957,0,0.762312439642462,1,0.0154671488642154,0
"191476",0.367975681909236,0,0.601788275382695,1,0.0131565206148135,0
"191477",0.302830769084874,0,0.658103413023156,1,0.0278747925633458,0
"191478",0.591390598877941,1,0.378111338365804,0,0.0249696796158327,0
"191479",0.958901272092575,1,0.0365072914305422,0,0.00429658486470621,0
"191480",0.814016560052943,1,0.150128568734794,0,0.020726463394112,0
"191481",0.458104275550919,1,0.497952769195381,0,0.0333913323290658,0
"191482",0.397666644059254,1,0.562996298786683,1,0.0250145307749181,0
"191483",0.485580420290097,1,0.446006905004657,0,0.0578678788466313,0
"191484",0.521819527551135,1,0.365058507335566,0,0.106346077007745,0
"191485",0.434101480188897,1,0.422752630241422,0,0.117116226305919,0
"191486",0.379505524662293,0,0.496386518041602,0,0.0790026510644395,0
"191487",0.144472773272561,0,0.828072347474177,1,0.00935115632248283,0
"191488",0.113326548583826,0,0.805930893373294,1,0.0490258788609872,0
"191489",0.168320004182507,0,0.767726730551113,1,0.0202586993734249,0
"191490",0.12058823511833,0,0.830393373683613,1,0.0305783230333223,0
"191491",0.18634126437346,0,0.786882516599842,1,0.0172227846467227,0
"191492",0.377210769929911,0,0.59483575477841,1,0.00956033279069831,0
"191493",0.280564079548242,0,0.701198002024633,1,0.00803478874241896,0
"191494",0.378928103981605,0,0.581431980616501,1,0.0114016833500571,0
"191495",0.171060933001903,0,0.779190943152033,1,0.0387002086514094,0
"191496",0.145626756379921,0,0.809907120733164,1,0.0353746140019267,0
"191497",0.164717584094286,0,0.803691374144901,1,0.0175773226468539,0
"191498",0.130291660312126,0,0.82448722023691,1,0.0372136011998117,0
"191499",0.256722057802388,0,0.712593531337608,1,0.0189539631236573,0
"191500",0.403076634474916,1,0.542319623624483,0,0.0402874920823806,0
"191501",0.349617668753717,0,0.548089787735369,1,0.0501087234472179,0
"191502",0.16682690415827,0,0.600677423433411,1,0.126047858443974,0
"191503",0.130314522474103,0,0.433738917485153,0,0.200644113727828,0
"191504",0.0991237472063952,0,0.557481667779212,1,0.0698758440906043,0
"190699",0.833038702821583,1,0.023978568182477,0,0.141356885090306,0
"190700",0.924486769654356,1,0.0057410124235096,0,0.0697722179221344,0
"190701",0.783345228588978,1,0.0154817403176153,0,0.201153103816807,0
"190702",0.818605464642573,1,0.023139009713743,0,0.156553576888445,0
"190703",0.622706408965174,1,0.103090140799895,0,0.265003579388144,0
"190704",0.0995228251239567,0,0.564603133420455,1,0.314509695142923,0
"190705",0.0750770923346527,0,0.816475036577854,1,0.0955220474763112,0
"190706",0.0303465490355999,0,0.804005522382297,1,0.13236100146095,0
"190707",0.0242840510581098,0,0.934268986587444,1,0.0299935169252012,0
"190708",0.0727831560370958,0,0.728106556689395,1,0.0637838018798987,0
"190709",0.0171550525474475,0,0.946201977301141,1,0.0214189282190777,0
"190710",0.0379249325971639,0,0.869911872071141,1,0.0505885083222083,0
"190711",0.0597277099062558,0,0.730045641004671,1,0.0791996854334501,0
"190712",0.0610443587891275,0,0.75010973939852,1,0.124145290101391,0
"190713",0.311972604572344,0,0.540652868302114,0,0.13584255366433,0
"190714",0.371227620573651,0,0.481563074908764,0,0.141739376892134,0
"190715",0.744293758479623,1,0.14552050744501,0,0.109508201216419,0
"190716",0.895531246115217,1,0.057559105099109,0,0.0466535950005278,0
"190717",0.732839059074682,1,0.177531747779723,0,0.088604834319187,0
"190718",0.938219498829273,1,0.0220207841378967,0,0.0395445025656354,0
"190719",0.980906666326578,1,0.00492736976854295,0,0.0141380659889333,0
"190720",0.935532140412851,1,0.0261282171345119,0,0.0378693154919887,0
"190721",0.711780878028532,1,0.120882986587369,0,0.166439409845554,0
"190722",0.811891241733044,1,0.075663728313703,0,0.112289598304,0
"190723",0.641843443492784,1,0.229619404230369,0,0.126799948843187,0
"190724",0.825718358969237,1,0.0978749921761348,0,0.0760156008778813,0
"190725",0.690798428234901,1,0.199351122949179,0,0.107759851971059,0
"190726",0.371832810242614,0,0.50345439147113,0,0.113445922383301,0
"190727",0.547181832027983,1,0.327181217950437,0,0.123301478565457,0
"190728",0.399381975336099,1,0.521234552387766,0,0.0765191176154707,0
"190729",0.477855822425301,1,0.39846798865367,0,0.0935820328315087,0
"190730",0.851312097897962,1,0.0526007693194302,0,0.082500772778801,0
"190731",0.893173697089287,1,0.029996038306471,0,0.0634857113154307,0
"190732",0.867256798984273,1,0.0580149308648399,0,0.0747083429246394,0
"190733",0.618594747765404,1,0.114591455777867,0,0.25946859908195,0
"190734",0.527023791865899,1,0.218575163716956,0,0.251275623591116,0
"190735",0.478507213102039,1,0.315954982249292,0,0.189965115591745,0
"190736",0.615942608459736,1,0.183422957382103,0,0.194654427676992,0
"190737",0.874946208493621,1,0.0440763094886624,0,0.0789272102270983,0
"190738",0.775742952872754,1,0.100628780424232,0,0.123229724252464,0
"190739",0.51142878847366,1,0.270166586113869,0,0.215293181180532,0
"190740",0.485719955657295,1,0.272428104903729,0,0.23999072966083,0
"190741",0.924321353574459,1,0.0255090470912648,0,0.0500261243951635,0
"190742",0.644732672736288,1,0.142938133851068,0,0.212317237165198,0
"190743",0.315649046613495,0,0.459040153643311,0,0.225059690226757,0
"190744",0.279191651013007,0,0.544122436675014,0,0.175936640978351,0
"190745",0.406981915141634,1,0.482263027934903,0,0.11031564183728,0
"190746",0.305745218326086,0,0.574697728760569,1,0.117417158442825,0
"190747",0.41540263519461,1,0.387956624513632,0,0.195481950311518,0
"190748",0.293356018848752,0,0.579552570525903,1,0.121126861872464,0
"190749",0.324948523758836,0,0.541173027998776,0,0.119224686092284,0
"190750",0.214425514022264,0,0.636982921853003,1,0.145146107987594,0
"190751",0.364095181632441,0,0.523440477660427,0,0.108467453909407,0
"190752",0.285482197913452,0,0.581141556784856,1,0.130831517064871,0
"190753",0.461741956633225,1,0.386220920488371,0,0.149147203373238,0
"190754",0.409317449511416,1,0.408022052833052,0,0.17351220702113,0
"190755",0.274261506850852,0,0.562343675631942,1,0.160715909490901,0
"190756",0.220979631650238,0,0.64447908933815,1,0.130293913599071,0
"190757",0.195722731208994,0,0.713155731245824,1,0.0875213827443567,0
"190758",0.244021947320734,0,0.628733707945814,1,0.123771979629836,0
"190759",0.557344524514337,1,0.403024117394171,0,0.0388621517067453,0
"190760",0.497197108690727,1,0.486460214606361,0,0.0153463056854325,0
"190761",0.135704628541637,0,0.786960493736617,1,0.0763942144425295,0
"190762",0.203592044248244,0,0.654259807764502,1,0.140762195020492,0
"190763",0.269154390561467,0,0.51246209068041,0,0.217677070982512,0
"190764",0.906701885293322,1,0.0263971513914721,0,0.0668810360640204,0
"190765",0.278724740366129,0,0.554628289753612,1,0.151435935587722,0
"190766",0.204549829444166,0,0.629037972635344,1,0.160964135649178,0
"190767",0.190594975862123,0,0.64084839069525,1,0.161300348687013,0
"190768",0.0892036655168105,0,0.784139376645303,1,0.118626288499771,0
"190769",0.084308764588023,0,0.78288133493554,1,0.118002894685949,0
"190770",0.0980680849896355,0,0.789830943736705,1,0.101740228962657,0
"190771",0.144233614208864,0,0.652457404767228,1,0.174576998478653,0
"190772",0.152597456224918,0,0.750766729974383,1,0.0835760543649194,0
"190773",0.408947224852488,1,0.433521521591991,0,0.137848062870281,0
"190774",0.30201832274568,0,0.564622434970678,1,0.127516616431908,0
"190775",0.134645364843907,0,0.720030415339695,1,0.132121410400502,0
"190776",0.127430820719224,0,0.702540188307699,1,0.153774052962509,0
"190777",0.226900226627224,0,0.659714913771661,1,0.0905806140470395,0
"190778",0.298553521444222,0,0.587854413689651,1,0.102699062798654,0
"190779",0.356327041747162,0,0.433119048195046,0,0.150327947967686,0
"190780",0.374830102795282,0,0.442808913973223,0,0.128471662541303,0
"190781",0.979809383400444,1,0.0134799264558099,0,0.00671069014374659,0
"190782",0.295308007648879,0,0.615764214312075,1,0.0830691643225569,0
"190783",0.206830765440918,0,0.706931027034614,1,0.0710171507889927,0
"190784",0.322560405653314,0,0.568265165552195,1,0.0969766508521329,0
"190785",0.295204892398355,0,0.618509581536094,1,0.0695570083743062,0
"190786",0.663770745102489,1,0.274395373300702,0,0.0567131025216533,0
"190787",0.325390164636977,0,0.619441365614493,1,0.0470603090705944,0
"190788",0.625406905656935,1,0.31071273917488,0,0.0553552425127227,0
"190789",0.761509723156231,1,0.146238865049531,0,0.0863284211149726,0
"190790",0.72429453060704,1,0.150713888595518,0,0.124868032736251,0
"190791",0.793485679352595,1,0.0761304144694685,0,0.130352019594178,0
"190792",0.828951360925286,1,0.0399125614995999,0,0.130741515331521,0
"190793",0.749023141132098,1,0.0330936158246723,0,0.217648100974117,0
"190794",0.801497348462038,1,0.0122782462294581,0,0.186188536283531,0
"190795",0.760379378912543,1,0.141653981324095,0,0.0914368599245812,0
"190796",0.829795349867607,1,0.0911202224868307,0,0.0778379212393785,0
"190797",0.904857617234807,1,0.0422031746220249,0,0.0528555135961198,0
"190798",0.799724180813029,1,0.0573110020766156,0,0.142964817110356,0
"190799",0.696884927522485,1,0.100932875749814,0,0.202098502145969,0
"190800",0.678640988351818,1,0.0565861625484677,0,0.264525753174286,0
"190801",0.71219591515296,1,0.0646113170038822,0,0.223152913343964,0
"190802",0.560188364548275,1,0.254835584067308,0,0.184952136409233,0
"190803",0.637100152281037,1,0.214917780292024,0,0.147286118666214,0
"190804",0.654020433007264,1,0.165449609654994,0,0.175222333349873,0
"190805",0.759976571125392,1,0.0872959364127787,0,0.152556119217655,0
"190806",0.678287672605529,1,0.125338633650776,0,0.196198317468716,0
"190807",0.736810347507459,1,0.107754253871667,0,0.155044824373108,0
"190808",0.908387362541667,1,0.0345217806279831,0,0.0570629584451959,0
"190809",0.907681577907922,1,0.0175817418626549,0,0.0746888500346502,0
"190810",0.92250379105824,1,0.0244040568836686,0,0.0530921520580916,0
"190811",0.749648460924023,1,0.210110009551596,0,0.0395161725511052,0
"190812",0.718652664234883,1,0.105509652544408,0,0.0688721451720293,0
"190813",0.393898165701412,0,0.513437952469313,0,0.085687200119193,0
"190814",0.618792859174085,1,0.302317519624237,0,0.0713800064760747,0
"190815",0.548299371831653,1,0.133611679307882,0,0.0822649008170774,0
"190816",0.563832521821918,1,0.342858827207152,0,0.0759492617525906,0
"190817",0.385539580674423,0,0.480235981183659,0,0.12072903621231,0
"190818",0.506809819799447,1,0.338701921218324,0,0.144887268741242,0
"190819",0.425336357791559,1,0.494013176447932,0,0.0636814887756922,0
"190820",0.415682198240662,1,0.52307241271183,0,0.0519877650487688,0
"190821",0.508113354347114,1,0.392423230564262,0,0.0921780072846323,0
"190822",0.314111305906699,0,0.542163944538992,0,0.136049357742748,0
"190823",0.73499449052042,1,0.162336773382755,0,0.0815679725173332,0
"190824",0.819263904091186,1,0.156957190380914,0,0.0230853605937414,0
"190825",0.740923339369353,1,0.154710446224785,0,0.0362937177032458,0
"190826",0.969988627895445,1,0.0240743157108889,0,0.00591314364840421,0
"190827",0.881842952292744,1,0.0996082712870693,0,0.0184650813681303,0
"190828",0.946964133376216,1,0.0429994362801008,0,0.0097175617023775,0
"190829",0.9475084193589,1,0.041639165413675,0,0.0101748890381484,0
"190830",0.981336685846554,1,0.0108694791137025,0,0.00759216976892232,0
"190831",0.847514318287795,1,0.12888471550284,0,0.022425504094615,0
"190832",0.720423485257169,1,0.23944377372829,0,0.037089816117352,0
"190833",0.430931943982633,1,0.436399945750408,0,0.113443062418954,0
"190834",0.539657849502507,1,0.302012231864642,0,0.141190988410969,0
"190835",0.286993531863885,0,0.655743447115345,1,0.0394433675240598,0
"190836",0.160064752777605,0,0.805066411420937,1,0.0143711012079565,0
"190837",0.100323665726831,0,0.867532185404224,1,0.00556006130271168,0
"190838",0.0957130243291892,0,0.819294529036069,1,0.0478780334269043,0
"190839",0.0562918688960261,0,0.885392218170272,1,0.013315460342771,0
"190840",0.134257770367684,0,0.837573166543208,1,0.0126136432082505,0
"190841",0.288760791569541,0,0.697020763611313,1,0.0045468936400501,0
"190842",0.509640424020833,1,0.446375265929676,0,0.0101032950968506,0
"190843",0.283923144440456,0,0.685273726422855,1,0.0111228489477948,0
"190844",0.332744002224965,0,0.628609043929189,1,0.0180057118827842,0
"190845",0.215054726806639,0,0.725986408061736,1,0.0446679618410745,0
"190846",0.12323332462444,0,0.803446567991229,1,0.0643828604171778,0
"190847",0.302314259367926,0,0.644037489863196,1,0.0337569789094371,0
"190848",0.0898725565516336,0,0.837202541189051,1,0.054088821511982,0
"190849",0.0573555540910318,0,0.834750642671391,1,0.0727916637054698,0
"190850",0.228333685560259,0,0.689235990581571,1,0.0644727293653553,0
"190851",0.45067070565607,1,0.464759146976323,0,0.0667834802372506,0
"190852",0.34154264011647,0,0.586387121728506,1,0.0532502213588269,0
"190853",0.121791034544876,0,0.602377226956466,1,0.149246953739565,0
"190049",0.875244513524777,1,0.0567545100631438,0,0.0598355295324959,0
"190050",0.846429396793453,1,0.0732409721622232,0,0.0726689627641628,0
"190051",0.550856492432234,1,0.263229989370814,0,0.178707830486197,0
"190052",0.91722893970243,1,0.00706861326693063,0,0.0755709149586164,0
"190053",0.367026596157766,0,0.37653102841233,0,0.24412068884943,0
"190054",0.113475944313763,0,0.493294829010004,0,0.370414475342301,1
"190055",0.0172096922323734,0,0.807683374152315,1,0.141115945196552,0
"190056",0.0539348917805506,0,0.631684374768654,1,0.306363513888512,0
"190057",0.0338816518372965,0,0.915981095669109,1,0.0298079824117984,0
"190058",0.0473359989889708,0,0.738687406847555,1,0.126542892639561,0
"190059",0.0277684005726274,0,0.898811341511461,1,0.0276798156285245,0
"190060",0.0739465277103295,0,0.856836922242062,1,0.0476564748356986,0
"190061",0.150906162733979,0,0.636813413307222,1,0.17196205989688,0
"190062",0.219811302812657,0,0.656053446906213,1,0.112217628836674,0
"190063",0.328110486519373,0,0.583979014652946,1,0.0836376663574709,0
"190064",0.642441958722583,1,0.270534474110958,0,0.0853257671179723,0
"190065",0.680661553370697,1,0.21963505779922,0,0.0970610103431861,0
"190066",0.811847457823013,1,0.0945025146176223,0,0.0931319194828166,0
"190067",0.996288790574889,1,0.000814013037521255,0,0.00289719638758961,0
"190068",0.933091113204273,1,0.0338573332367259,0,0.0329479316793847,0
"190069",0.975486849694862,1,0.0110985920275459,0,0.0134145582775916,0
"190070",0.781058565115153,1,0.126253444267227,0,0.0919416406292222,0
"190071",0.842479675355683,1,0.073172410066573,0,0.0834282607048969,0
"190072",0.825210778529619,1,0.0694269539505627,0,0.104118813964028,0
"190073",0.778041066820234,1,0.126915602610824,0,0.094848045138641,0
"190074",0.522764380723739,1,0.35266746308691,0,0.118370204040571,0
"190075",0.445892954444949,1,0.404189130032078,0,0.133802958357073,0
"190076",0.568864141931482,1,0.272594467894561,0,0.156628371025696,0
"190077",0.736793075488185,1,0.153670761799706,0,0.108643423186119,0
"190078",0.531198979791843,1,0.33730318110225,0,0.129698203765816,0
"190079",0.847073364733141,1,0.0468171826401504,0,0.0762210236681603,0
"190080",0.944663408737141,1,0.0139888522512074,0,0.0412929430499644,0
"190081",0.942990616645082,1,0.00437898213413793,0,0.0526304012207803,0
"190082",0.961322649370277,1,0.00051412317074378,0,0.038163227458979,0
"190083",0.824652949961584,1,0.0640106782202826,0,0.111077239585994,0
"190084",0.602073469242203,1,0.128091859918034,0,0.269300761661876,0
